ID,text,created_at,retweets (rt),favorites (fav),sum (rt+fav),norm rt,norm fav,score (norm sum),media,mention,hashtag,length,class4 (split 4),class2 (split 2),pred score,pred norm rt,pred norm fav,,pred sum1 (denormalised pred score),pred class4,correct class?,,,pred class2,correct class?,,pred rt,pred fav,pred sum2 (pred rt + pred fav),pred class4,correct class?,,pred class2,correct class?,,sum err sq,rt err sq,fav err sq,,,mse sum,mse rt,mse fav,,,
2994,being in detroit today was wonderful. quick stop in ohio to meet with some of our great supporters. just got back home!,09/08/2016 02:45,5677,25445,31122,0.033638491,0.064159864,0.061860301,0,0,0,119,LP,U,1.77E-01,5.74E-02,1.96E-01,,87714.3051,P,0,,,P,0,,9933.1296,76919.476,86852.6056,P,0,,P,0,,1.33E-02,5.65E-04,1.74E-02,,,,,,,,
2995,never let them see you sweat!,26/02/2016 21:11,9595,21510,31105,0.056854206,0.054081259,0.06182575,1,0,0,29,LP,U,1.89E-02,1.07E-02,1.45E-02,,9995.198359,U,0,,,U,1,,2063.9928,6056.2495,8120.2423,U,0,,U,1,,1.84E-03,2.13E-03,1.57E-03,,,,,,,,
2996,will miss @realbencarson tonight at the #gopdebate. i hope all of ben's followers will join the #trumptrain. we will never forget.,03/03/2016 15:51,7864,23210,31074,0.046597339,0.058435421,0.061762745,0,1,1,130,LP,U,4.65E-02,1.51E-02,5.19E-02,,23573.90902,U,0,,,U,1,,2805.4104,20658.3689,23463.7793,U,0,,U,1,,2.33E-04,9.92E-04,4.27E-05,,,,,,,,
2997,cruz said kasich should leave because he couldn't get to 1237. now he can't get to 1237. drop out lyin' ted.,21/04/2016 22:16,8421,22605,31026,0.049897787,0.056885852,0.06166519,0,0,0,108,LP,U,1.85E-01,1.11E-01,1.83E-01,,91838.2162,P,0,,,P,0,,18964.944,71843.873,90808.817,P,0,,P,0,,1.52E-02,3.73E-03,1.59E-02,,,,,,,,
2998,make america great again!#americafirst #imwithyou,09/09/2016 21:10,9789,21227,31016,0.058003733,0.053356419,0.061644866,1,0,1,49,LP,U,6.24E-02,5.62E-02,5.15E-02,,31379.76367,LP,1,,,U,1,,9730.9248,20502.1965,30233.1213,LP,1,,U,1,,5.70E-07,3.25E-06,3.45E-06,,,,,,,,
2999,.@timkaine oversaw unemployment increase by 179249 while @mike_pence decreased unemployment in indiana by 113826.?,05/10/2016 01:35,9869,21131,31000,0.058477765,0.053110537,0.061612347,1,1,0,114,LP,U,2.05E-02,1.33E-02,2.82E-02,,10752.26693,U,0,,,U,1,,2502.1032,11405.1542,13907.2574,U,0,,U,1,,1.69E-03,2.04E-03,6.21E-04,,,,,,,,
3000,i never met former defense secretary robert gates. he knows nothing about me. but look at the results under his guidance - a total disaster!,17/09/2016 11:51,7309,23674,30983,0.043308743,0.059623852,0.061577796,0,0,0,140,LP,U,7.59E-02,4.34E-02,9.00E-02,,38052.65171,LP,1,,,U,1,,7574.0736,35533.79,43107.8636,LP,1,,U,1,,2.05E-04,8.33E-09,9.23E-04,,,,,,,,
3001,?president donald j. trump proclaims october 24 2017 as united nations day? read more:,24/10/2017 19:11,5619,25339,30958,0.033294818,0.06388837,0.061526986,1,0,0,86,LP,U,9.57E-02,5.86E-02,8.42E-02,,47770.51951,P,0,,,P,0,,10135.3344,33269.2902,43404.6246,LP,1,,U,1,,1.17E-03,6.40E-04,4.13E-04,,,,,,,,
3002,great evening in san jose other than the thugs. my supporters are far tougher if they want to be but fortunately they are not hostile.,03/06/2016 19:07,7644,23282,30926,0.045293752,0.058619833,0.061461949,0,0,0,134,LP,U,1.72E-01,1.05E-01,1.70E-01,,85474.16509,P,0,,,P,0,,17953.92,66768.27,84722.19,P,0,,P,0,,1.22E-02,3.56E-03,1.24E-02,,,,,,,,
3003,thank you governor @mike_pence!lets make america safe and great again with the american people. #americafirst?,27/09/2016 04:01,7639,23271,30910,0.045264125,0.058591659,0.061429431,1,1,1,110,LP,U,2.10E-02,7.09E-03,1.88E-02,,11005.52524,U,0,,,U,1,,1455.69336,7735.1028,9190.79616,U,0,,U,1,,1.63E-03,1.46E-03,1.58E-03,,,,,,,,
3004,the press is going out of their way to convince people that i do not like or respect women when they know that it is just the opposite!,26/03/2016 19:01,7822,23068,30890,0.046348473,0.058071721,0.061388783,0,0,0,135,LP,U,2.46E-01,1.01E-01,2.95E-01,,121613.5039,VP,0,,,P,0,,17279.904,115572.145,132852.049,VP,0,,P,0,,3.41E-02,2.99E-03,5.61E-02,,,,,,,,
3005,thank you daytona beach florida!#makeamericagreatagain,03/08/2016 21:57,7440,23424,30864,0.04408497,0.058983534,0.06133594,1,0,1,54,LP,U,2.85E-02,1.64E-02,3.32E-02,,14699.65606,U,0,,,U,1,,3024.4656,13357.3092,16381.7748,U,0,,U,1,,1.08E-03,7.66E-04,6.65E-04,,,,,,,,
3006,the people who support hillary sit behind cnn anchor chairs or headline fundraisers - those disconnected from real life.,01/08/2016 18:46,7843,23018,30861,0.046472906,0.057943657,0.061329843,0,0,0,120,LP,U,6.56E-02,3.80E-02,4.67E-02,,32969.26244,LP,1,,,U,1,,6664.152,18628.1277,25292.2797,LP,1,,U,1,,1.82E-05,7.18E-05,1.26E-04,,,,,,,,
3007,"crooked hillary clinton and her team ""were extremely careless in their handling of very sensitive highly classified information."" not fit!",06/07/2016 11:12,7802,23041,30843,0.046229965,0.058002566,0.06129326,0,0,0,138,LP,U,9.41E-02,5.71E-02,1.13E-01,,47006.39684,P,0,,,P,0,,9882.5784,44513.703,54396.2814,P,0,,P,0,,1.08E-03,1.18E-04,3.02E-03,,,,,,,,
3008,#makeamericagreatagain!,10/08/2016 23:24,8837,22002,30839,0.052362753,0.055341405,0.06128513,1,0,1,23,LP,U,5.88E-02,2.40E-02,4.37E-02,,29632.68828,LP,1,,,U,1,,4305.096,17456.8347,21761.9307,U,0,,U,1,,6.18E-06,8.04E-04,1.36E-04,,,,,,,,
3009,in november i think the people of ohio will remember that the republicans picked cleveland instead of going to another state. jobs!,20/07/2016 12:51,5796,25013,30809,0.034343614,0.063053395,0.061224158,0,0,0,131,LP,U,1.37E-01,6.91E-02,1.41E-01,,68103.41307,P,0,,,P,0,,11904.6264,55445.771,67350.3974,P,0,,P,0,,5.74E-03,1.21E-03,6.08E-03,,,,,,,,
3010,thank you erie pennsylvania! together we will #makeamericagreatagain!,12/08/2016 19:48,7654,23146,30800,0.045353006,0.0582715,0.061205866,1,0,1,69,LP,U,2.22E-01,1.55E-01,2.17E-01,,109907.2258,VP,0,,,P,0,,26379.12,85118.527,111497.647,VP,0,,P,0,,2.59E-02,1.20E-02,2.52E-02,,,,,,,,
3011,thank you ohio. together we will make america great,09/09/2016 23:19,8395,22363,30758,0.049743726,0.056266024,0.061120505,1,0,0,51,LP,U,5.88E-02,2.63E-02,4.98E-02,,29609.53999,LP,1,,,U,1,,4692.6552,19838.4638,24531.119,U,0,,U,1,,5.38E-06,5.50E-04,4.18E-05,,,,,,,,
3012,look forward to governor mike pence v.p. introduction tomorrow in new york city.,16/07/2016 02:12,5703,25049,30752,0.033792552,0.063145601,0.061108311,0,0,0,80,LP,U,6.07E-02,5.28E-02,4.00E-02,,30528.28824,LP,1,,,U,1,,9158.0112,16012.24,25170.2512,LP,1,,U,1,,1.67E-07,3.61E-04,5.36E-04,,,,,,,,
3013,'donald trump leads hillary clinton by 19 points among military veteran voters: poll' #americafirst,07/09/2016 15:11,8453,22299,30752,0.0500874,0.056102103,0.061108311,1,0,1,99,LP,U,1.33E-01,7.36E-02,9.61E-02,,66138.28845,P,0,,,P,0,,12662.8944,37915.4191,50578.3135,P,0,,P,0,,5.17E-03,5.53E-04,1.60E-03,,,,,,,,
3014,thank you jacksonville florida!#makeamericagreatagain,04/08/2016 02:27,7396,23355,30751,0.043824253,0.058806806,0.061106279,1,0,1,53,LP,U,8.15E-02,3.15E-02,9.03E-02,,40784.60809,LP,1,,,U,1,,5568.876,35650.9193,41219.7953,LP,1,,U,1,,4.16E-04,1.52E-04,9.92E-04,,,,,,,,
3015,it all begins today - we will finally take our country back and make america great again!,01/02/2016 13:25,9112,21635,30747,0.053992238,0.054401418,0.061098149,0,0,0,89,LP,U,7.82E-02,4.91E-02,7.74E-02,,39154.61219,LP,1,,,U,1,,8534.5464,30614.3594,39148.9058,LP,1,,U,1,,2.92E-04,2.39E-05,5.29E-04,,,,,,,,
3016,great new poll- thank you america!#trump2016 #imwithyou,14/07/2016 13:21,7428,23288,30716,0.044013865,0.058635201,0.061035144,1,0,1,55,LP,U,6.16E-02,1.54E-02,6.49E-02,,31011.08102,LP,1,,,U,1,,2855.9616,25733.9719,28589.9335,LP,1,,U,1,,3.19E-07,8.19E-04,3.92E-05,,,,,,,,
3017,the crooked hillary v.p. choice is very disrespectful to bernie sanders and all of his supporters. just another case of bad judgement by h!,24/07/2016 11:16,6739,23968,30707,0.039931265,0.060376866,0.061016853,0,0,0,139,LP,U,9.51E-02,8.30E-02,7.48E-02,,47455.80615,P,0,,,P,0,,14246.832,29599.2388,43846.0708,P,0,,P,0,,1.16E-03,1.85E-03,2.08E-04,,,,,,,,
3018,corruption confirmed: fbi confirms state dept. offered 'quid pro quo' to cover up classified,17/10/2016 15:50,11353,19353,30706,0.067271057,0.048556595,0.06101482,1,0,0,92,LP,U,5.98E-02,4.88E-02,4.24E-02,,30094.78892,LP,1,,,U,1,,8483.9952,16949.2744,25433.2696,LP,1,,U,1,,1.48E-06,3.41E-04,3.79E-05,,,,,,,,
3019,lyin' ted and kasich are mathematically dead and totally desperate. their donors special interest groups are not happy with them. sad!,25/04/2016 03:49,7958,22718,30676,0.047154327,0.057175276,0.060953848,0,0,0,134,LP,U,1.25E-01,8.13E-02,1.25E-01,,62348.67025,P,0,,,P,0,,13960.3752,49198.875,63159.2502,P,0,,P,0,,4.10E-03,1.17E-03,4.60E-03,,,,,,,,
3020,clinton?s close ties to putin deserve #vpdebate,05/10/2016 02:16,10702,19967,30669,0.063413622,0.050129216,0.060939621,1,0,1,47,LP,U,7.49E-02,4.29E-02,7.71E-02,,37514.67439,LP,1,,,U,1,,7489.8216,30497.2301,37987.0517,LP,1,,U,1,,1.95E-04,4.21E-04,7.27E-04,,,,,,,,
3021,.@cnn is all negative when it comes to me. i don't watch it anymore.,27/06/2016 13:39,7081,23587,30668,0.041957752,0.059401021,0.060937589,0,1,0,68,LP,U,2.53E-02,1.25E-02,2.40E-02,,13120.68391,U,0,,,U,1,,2367.3,9765.344,12132.644,U,0,,U,1,,1.27E-03,8.68E-04,1.25E-03,,,,,,,,
3022,only a reagan or a trump-like figure in the white house will achieve this goal.,29/07/2016 20:04,8702,21963,30665,0.051562824,0.055241515,0.060931492,1,0,0,79,LP,U,5.15E-02,2.28E-02,3.85E-02,,26008.46423,LP,1,,,U,1,,4102.8912,15426.5935,19529.4847,U,0,,U,1,,8.90E-05,8.27E-04,2.80E-04,,,,,,,,
3023,'dem operative who oversaw trump rally agitators visited white house 342 times' #draintheswamp,19/10/2016 18:10,12016,18582,30598,0.071199597,0.046581854,0.060795321,1,0,1,94,LP,U,5.12E-02,2.81E-02,4.61E-02,,25881.37317,LP,1,,,U,1,,4995.9624,18393.8691,23389.8315,U,0,,U,1,,9.21E-05,1.86E-03,2.32E-07,,,,,,,,
3024,the economy is bad and getting worse-almost zero growth this quarter. nobody can beat me on the economy (and jobs). make america great again,30/04/2016 17:21,8149,22431,30580,0.048286078,0.05644019,0.060758737,0,0,0,140,LP,U,1.27E-01,7.95E-02,1.20E-01,,63103.66118,P,0,,,P,0,,13657.068,47246.72,60903.788,P,0,,P,0,,4.39E-03,9.74E-04,4.04E-03,,,,,,,,
3025,even bill is tired of the lies sad!,29/07/2016 18:30,7792,22785,30577,0.046170711,0.057346881,0.06075264,1,0,0,35,LP,U,9.39E-02,2.64E-02,9.12E-02,,46889.56112,P,0,,,P,0,,4709.5056,36002.3072,40711.8128,LP,1,,U,1,,1.10E-03,3.91E-04,1.15E-03,,,,,,,,
3026,looks like two-time failed candidate mitt romney is going to be telling republicans how to get elected. not a good messenger!,03/03/2016 03:33,7731,22788,30519,0.045809261,0.057354565,0.060634761,0,0,0,125,LP,U,8.09E-02,4.80E-02,8.07E-02,,40485.28782,LP,1,,,U,1,,8349.192,31902.7817,40251.9737,LP,1,,U,1,,4.11E-04,4.80E-06,5.45E-04,,,,,,,,
3027,.@franklin_graham @billynungesser @samaritanspurse- so humbled by my time w/ you. you are in our thoughts prayers.,20/08/2016 01:14,8737,21778,30515,0.051770213,0.05476768,0.060626631,1,1,0,114,LP,U,9.23E-02,5.73E-02,8.55E-02,,46092.64703,P,0,,,P,0,,9916.2792,33776.8505,43693.1297,P,0,,P,0,,1.00E-03,3.06E-05,9.44E-04,,,,,,,,
3028,amazing rally in florida - this is a movement! join us today at,20/09/2016 00:26,8148,22355,30503,0.048280153,0.056245534,0.060602242,1,0,0,63,LP,U,1.33E-02,8.58E-03,1.04E-02,,7250.739445,U,0,,,U,1,,1706.76432,4455.4824,6162.24672,U,0,,U,1,,2.24E-03,1.58E-03,2.10E-03,,,,,,,,
3029,i hope that crooked hillary picks goofy elizabeth warren sometimes referred to as pocahontas as her v.p. then we can litigate her fraud!,17/07/2016 12:14,7073,23395,30468,0.041910349,0.058909257,0.060531108,0,0,0,136,LP,U,1.62E-01,1.00E-01,1.63E-01,,80276.13964,P,0,,,P,0,,17111.4,64035.253,81146.653,P,0,,P,0,,1.03E-02,3.37E-03,1.08E-02,,,,,,,,
3030,thank you north carolina! #maga,30/08/2016 23:54,7530,22908,30438,0.044618256,0.057661917,0.060470136,1,0,1,31,LP,U,5.59E-02,2.10E-02,2.50E-02,,28167.75844,LP,1,,,U,1,,3799.584,10155.775,13955.359,U,0,,U,1,,2.09E-05,5.58E-04,1.07E-03,,,,,,,,
3031,obamacare premiums increasing 33% in pennsylvania - a complete disaster. it must be repealed and replaced!?,19/10/2016 21:22,10365,20066,30431,0.061416763,0.050382782,0.060455909,1,0,0,107,LP,U,8.24E-02,5.85E-02,8.30E-02,,41228.26195,LP,1,,,U,1,,10118.484,32800.773,42919.257,LP,1,,U,1,,4.82E-04,8.51E-06,1.06E-03,,,,,,,,
3032,"the secret meeting between bill clinton and the u.s.a.g. in back of closed plane was heightened with fbi shouting ""go away no pictures.""",03/07/2016 21:43,8198,22232,30430,0.048576423,0.055930497,0.060453877,0,0,0,136,LP,U,9.74E-02,8.83E-02,7.71E-02,,48623.4338,P,0,,,P,0,,15139.9032,30497.2301,45637.1333,P,0,,P,0,,1.37E-03,1.58E-03,4.48E-04,,,,,,,,
3033,the clinton news network sometimes referred to as @cnn is getting more and more biased.they act so indignant-hear them behind closed doors,05/06/2016 21:36,8406,22003,30409,0.049808906,0.055343966,0.060411196,0,1,0,138,LP,U,4.63E-02,2.33E-02,4.45E-02,,23474.21319,U,0,,,U,1,,4187.1432,17769.1795,21956.3227,U,0,,U,1,,1.99E-04,7.03E-04,1.18E-04,,,,,,,,
3034,i will win the election against crooked hillary despite the people in the republican party that are currently and selfishly opposed to me!,09/05/2016 09:32,7915,22483,30398,0.046899535,0.056573377,0.06038884,0,0,0,138,LP,U,9.64E-02,5.76E-02,9.65E-02,,48097.58326,P,0,,,P,0,,9966.8304,38071.5915,48038.4219,P,0,,P,0,,1.30E-03,1.14E-04,1.59E-03,,,,,,,,
3035,in trade military and everything else it will be america first! this will quickly lead to our ultimate goal: make america great again!,23/05/2016 13:46,8213,22156,30369,0.048665304,0.055735841,0.0603299,0,0,0,134,LP,U,1.33E-01,4.40E-02,1.47E-01,,66319.42029,P,0,,,P,0,,7675.176,57788.357,65463.533,P,0,,P,0,,5.28E-03,2.18E-05,8.33E-03,,,,,,,,
3036,mitt romney who was one of the dumbest and worst candidates in the history of republican politics is now pushing me on tax returns. dope!,25/02/2016 12:34,8096,22266,30362,0.047972032,0.056017581,0.060315673,0,0,0,137,LP,U,9.41E-02,6.97E-02,9.30E-02,,46963.67451,P,0,,,P,0,,12005.7288,36705.083,48710.8118,P,0,,P,0,,1.14E-03,4.72E-04,1.37E-03,,,,,,,,
3037,hillary clinton is the only candidate on stage who voted for the iraq war. #debates2016 #maga,27/09/2016 02:21,9132,21224,30356,0.054110746,0.053348735,0.060303479,1,0,1,93,LP,U,1.05E-01,1.17E-02,1.21E-01,,52375.61222,P,0,,,P,0,,2232.4968,47637.151,49869.6478,P,0,,P,0,,2.00E-03,1.80E-03,4.58E-03,,,,,,,,
3038,i have brought millions of people into the republican party while the dems are going down. establishment wants to kill this movement!,03/03/2016 11:30,6980,23365,30345,0.041359287,0.058832419,0.060281122,0,0,0,133,LP,U,1.02E-01,6.24E-02,1.13E-01,,51035.4236,P,0,,,P,0,,10775.6496,44513.703,55289.3526,P,0,,P,0,,1.74E-03,4.43E-04,2.93E-03,,,,,,,,
3039,great day in virginia. crowd was fantastic!,03/08/2016 02:51,5477,24854,30331,0.032453412,0.062646153,0.060252669,0,0,0,43,LP,U,1.68E-02,1.12E-02,1.67E-02,,8936.302967,U,0,,,U,1,,2148.2448,6915.1977,9063.4425,U,0,,U,1,,1.89E-03,4.52E-04,2.11E-03,,,,,,,,
3040,will be in phoenix arizona on wednesday. changing venue to much larger one. demand is unreal. polls looking great! #imwithyou,26/08/2016 23:54,7359,22966,30325,0.043605013,0.057810471,0.060240474,0,0,1,125,LP,U,9.06E-02,4.69E-02,9.45E-02,,45282.02249,P,0,,,P,0,,8163.8376,37290.7295,45454.5671,P,0,,P,0,,9.22E-04,1.09E-05,1.35E-03,,,,,,,,
3041,russia took crimea during the so-called obama years. who wouldn't know this and why does obama get a free pass?,14/09/2016 03:21,7974,22310,30284,0.047249133,0.056130277,0.060157146,0,0,0,111,LP,U,1.35E-01,8.78E-02,1.25E-01,,66949.18427,P,0,,,P,0,,15055.6512,49198.875,64254.5262,P,0,,P,0,,5.60E-03,1.64E-03,4.74E-03,,,,,,,,
3042,"a detainee released from gitmo has killed an american. when will our so-called ""leaders"" ever learn!",28/03/2016 17:25,9226,21047,30273,0.054667733,0.05289539,0.060134789,0,0,0,100,LP,U,8.00E-02,4.19E-02,5.87E-02,,40057.66859,LP,1,,,U,1,,7321.3176,23313.2997,30634.6173,LP,1,,U,1,,3.95E-04,1.63E-04,3.37E-05,,,,,,,,
3043,way to go @serenawilliams - you are a true champion. proud of you!,09/07/2016 15:18,5601,24636,30237,0.033188161,0.062087795,0.060061623,0,1,0,66,LP,U,3.23E-02,1.61E-02,3.09E-02,,16585.45897,U,0,,,U,1,,2973.9144,12459.3179,15433.2323,U,0,,U,1,,7.71E-04,2.92E-04,9.73E-04,,,,,,,,
3044,very sad that a person who has made so many mistakes crooked hillary clinton can put out such false and vicious ads with her phony money!,16/07/2016 13:19,7103,23083,30186,0.042088111,0.05811014,0.05995797,0,0,0,137,LP,U,8.50E-02,5.06E-02,8.49E-02,,42529.89636,LP,1,,,U,1,,8787.3024,33542.5919,42329.8943,LP,1,,U,1,,6.27E-04,7.25E-05,7.18E-04,,,,,,,,
3045,tim kaine has been praising the trans pacific partnership and has been pushing hard to get it approved. job killer!,23/07/2016 15:36,8064,22105,30169,0.047782419,0.055605216,0.059923419,0,0,0,115,LP,U,4.76E-02,2.34E-02,4.87E-02,,24081.41542,U,0,,,U,1,,4203.9936,19408.9897,23612.9833,U,0,,U,1,,1.52E-04,5.95E-04,4.77E-05,,,,,,,,
3046,why doesn't the failing @nytimes write the real story on the clintons and women? the media is totally dishonest!,15/05/2016 11:32,8376,21792,30168,0.049631144,0.054803538,0.059921387,0,1,0,112,LP,U,2.71E-02,1.56E-02,2.75E-02,,14026.4329,U,0,,,U,1,,2889.6624,11131.8525,14021.5149,U,0,,U,1,,1.08E-03,1.16E-03,7.45E-04,,,,,,,,
3047,the inspector general's report on crooked hillary clinton is a disaster. such bad judgement and temperament cannot be allowed in the w.h.,26/05/2016 13:18,7819,22346,30165,0.046330697,0.056222482,0.059915289,0,0,0,137,LP,U,1.54E-01,1.21E-01,1.47E-01,,76427.39789,P,0,,,P,0,,20649.984,57788.357,78438.341,P,0,,P,0,,8.85E-03,5.58E-03,8.24E-03,,,,,,,,
3048,thank you ohio - see you tonight!,14/09/2016 13:44,7567,22539,30106,0.044837496,0.056716808,0.059795377,1,0,0,33,LP,U,1.57E-02,1.05E-02,1.95E-02,,8405.015908,U,0,,,U,1,,2030.292,8008.4045,10038.6965,U,0,,U,1,,1.94E-03,1.18E-03,1.39E-03,,,,,,,,
3049,good morning wisconsin! the polls are now open! #votetrump today we will makeamericagreatagain!,05/04/2016 12:00,9358,20727,30085,0.055449886,0.052075783,0.059752697,1,0,1,95,LP,U,3.58E-02,2.84E-02,3.08E-02,,18287.21108,U,0,,,U,1,,5046.5136,12420.2748,17466.7884,U,0,,U,1,,5.74E-04,7.32E-04,4.53E-04,,,,,,,,
3050,'hillary clinton had gun control supporters planted in town hall audience',24/10/2016 16:37,11458,18616,30074,0.067893224,0.046668938,0.059730341,1,0,0,74,LP,U,1.34E-01,6.89E-02,1.36E-01,,66604.57554,P,0,,,P,0,,11870.9256,53493.616,65364.5416,P,0,,P,0,,5.52E-03,1.01E-06,7.98E-03,,,,,,,,
3051,heading to north carolina for two big rallies. will be there soon. we will bring jobs back where they belong!,20/09/2016 14:22,6400,23669,30069,0.037922555,0.059611045,0.059720179,0,0,0,109,LP,U,1.61E-01,8.53E-02,1.59E-01,,79974.26791,P,0,,,P,0,,14634.3912,62473.529,77107.9202,P,0,,P,0,,1.03E-02,2.24E-03,9.88E-03,,,,,,,,
3052,hillary clinton: 'architect of failure'#draintheswamp,22/10/2016 21:34,10278,19786,30064,0.060901253,0.049665626,0.059710017,1,0,1,53,LP,U,8.43E-02,5.54E-02,8.04E-02,,42152.90679,LP,1,,,U,1,,9596.1216,31785.6524,41381.774,LP,1,,U,1,,6.05E-04,3.03E-05,9.45E-04,,,,,,,,
3053,wow 30000 e-mails were deleted by crooked hillary clinton. she said they had to do with a wedding reception. liar! how can she run?,17/05/2016 11:29,8536,21527,30063,0.050579208,0.054124801,0.059707984,0,0,0,131,LP,U,1.38E-01,6.63E-02,1.34E-01,,68694.91245,P,0,,,P,0,,11432.8152,52712.754,64145.5692,P,0,,P,0,,6.13E-03,2.47E-04,6.38E-03,,,,,,,,
3054,people very unhappy with crooked hillary and obama on jobs and safety! biggest trade deficit in many years! more attacks will follow orlando,17/06/2016 11:20,7217,22792,30009,0.042763606,0.05736481,0.059598234,0,0,0,140,LP,U,1.25E-01,6.16E-02,1.16E-01,,62089.11761,P,0,,,P,0,,10640.8464,45684.996,56325.8424,P,0,,P,0,,4.28E-03,3.55E-04,3.44E-03,,,,,,,,
3055,great job @ivankatrump!,21/07/2016 14:56,6495,23493,29988,0.038485468,0.059160261,0.059555554,1,1,1,23,LP,U,1.46E-02,5.25E-03,8.87E-03,,7881.270968,U,0,,,U,1,,1145.646,3858.12297,5003.76897,U,0,,U,1,,2.02E-03,1.10E-03,2.53E-03,,,,,,,,
3056,i highly recommend the just out book - the field of fight - by general michael flynn. how to defeat radical islam.,23/07/2016 03:49,8146,21840,29986,0.048268302,0.054926479,0.059551489,0,0,0,114,LP,U,9.89E-02,5.89E-02,1.02E-01,,49356.47335,P,0,,,P,0,,10185.8856,40218.962,50404.8476,P,0,,P,0,,1.55E-03,1.13E-04,2.22E-03,,,,,,,,
3057,make america great again!,24/03/2016 18:14,8357,21626,29983,0.049518561,0.054378366,0.059545392,1,0,0,25,LP,U,2.24E-01,1.67E-01,2.17E-01,,110663.1552,VP,0,,,P,0,,28401.168,85118.527,113519.695,VP,0,,P,0,,2.70E-02,1.38E-02,2.64E-02,,,,,,,,
3058,i am now in texas doing a big fundraiser for the republican party and a @foxnews special on the border and with victims of border crime!,23/08/2016 12:56,6723,23259,29982,0.039836459,0.058560924,0.059543359,0,1,0,136,LP,U,4.26E-02,2.26E-02,4.86E-02,,21638.81724,U,0,,,U,1,,4069.1904,19369.9466,23439.137,U,0,,U,1,,2.87E-04,2.97E-04,9.92E-05,,,,,,,,
3059,"does anybody really believe that bill clinton and the u.s.a.g. talked only about ""grandkids"" and golf for 37 minutes in plane on tarmac?",03/07/2016 21:38,7838,22142,29980,0.046443279,0.055699983,0.059539295,0,0,0,136,LP,U,1.53E-01,4.36E-02,1.71E-01,,76113.83929,P,0,,,P,0,,7607.7744,67158.701,74766.4754,P,0,,P,0,,8.73E-03,8.08E-06,1.33E-02,,,,,,,,
3060,thank you to nc for last evenings great reception. the speech was a great success. heading now to louisiana another speech tonight in mi.,19/08/2016 12:42,5763,24211,29974,0.034148076,0.060999255,0.0595271,0,0,0,137,LP,U,9.52E-02,3.38E-02,1.06E-01,,47514.76106,P,0,,,P,0,,5956.4352,41780.686,47737.1212,P,0,,P,0,,1.27E-03,1.21E-07,2.03E-03,,,,,,,,
